job_id,source,crawl_date,job_title,job_title_group,company_name,location,primary_city,location_bucket,company_type,level,experience_years,experience_band,salary_min,salary_max,salary_avg,salary_currency,has_salary,location_list,is_multi_location,remote_option,remote_option_raw,tech_stack,company_type_raw,company_type_inferred,company_industry,job_description,posted_date,deadline,salary_band,salary_is_estimated,salary_min_original,salary_max_original,currency_original,location_raw,experience_raw,level_inferred,primary_language_hint,job_title_raw,currency
430496e9c874d161,itviec,2026-03-16 19:05:27,Senior QC Engineer,Tech Lead,Vietlink,Ho Chi Minh,Ho Chi Minh,Ho Chi Minh,Outsource,Senior,7.0,5-8 years,25000000.0,37500000.0,31250000.0,VND,1,Ho Chi Minh,0,onsite,onsite,"JavaScript, Python",IT Outsourcing,0,Software Development Outsourcing,"Job description Test Management Plan, design, and execute comprehensive testing strategies for outsource projects Analyze client requirements and translate them into actionable test requirements and test cases Manage the end-to-end testing process on projects, ensuring quality standards are met Estimate testing effort, plan resources, and manage testing risks Review and approve test documentation, test plans, and test cases from team members Test Execution Design, develop, and execute test cases for both manual testing and automation testing. Perform all types of testing: Functional, Regression, Integration, Performance, UAT etc. Build and maintain automation test frameworks and test scripts (Selenium, Playwright, Appium, API testing) Identify, document, track, and report bugs/defects via management tools (JIRA, Confluence) Perform root cause analysis on defects and collaborate with the Development team for resolution Client & Stakeholder Engagement Work directly with international clients/stakeholders/BrSE to clarify requirements and expectations Participate in Agile ceremonies: Daily Standup, Sprint Planning, Sprint Review, Retrospective Report testing progress, test metrics, and quality status to clients and management Advise clients on test architecture, test strategy, and quality processes Mentoring & Team Development Mentor and guide Junior/Mid Testers on best practices and testing methodologies Review team member's test cases and test scripts Share knowledge on testing tools, frameworks, and emerging testing techniques Build and maintain testing standards and documentation for the team Continuous Improvement Research and adopt new testing tools and frameworks to improve efficiency Optimize automation test coverage and reduce regression testing time Propose improvements to the testing process and quality assurance workflow Collaborate with the DevOps team to establish quality gates in the CI/CD pipeline",2026-03-12,,30M-50M,0,1000.0,1500.0,USD,Ho Chi Minh,7 years,1,,Senior QC Engineer,USD
5372ffce896b0996,itviec,2026-03-16 19:05:27,Bridge Software Engineer (Japanese),Back-end Developer,Cube System Việt Nam,Ho Chi Minh,Ho Chi Minh,Ho Chi Minh,Outsource,Junior,1.0,1-2 years,37500000.0,50000000.0,43750000.0,VND,1,Ho Chi Minh,0,onsite,onsite,"Bridge Engineer, Web API, Leadership, Japanese, Project Management, Team Management",IT Outsourcing,0,Software Development Outsourcing,"Job description Tham gia quản lý và lập kế hoạch triển khai cho các dự án quy mô vừa (khoảng 5 thành viên). Theo dõi và báo cáo tiến độ dự án cho Manager, bao gồm tình trạng công việc, nguồn lực, rủi ro và các vấn đề phát sinh. Tham gia trao đổi với Khách hàng Nhật Bản về các yêu cầu, thông số kỹ thuật, quy trình làm việc… Thu thập, phân tích và cập nhật đầy đủ các thông tin liên quan đến dự án, như giai đoạn khởi động, triển khai, kết thúc, cũng như các yêu cầu hoặc thay đổi trong quá trình thực hiện. Quản lý tiến độ và chất lượng công việc của nhóm, phân bổ nhiệm vụ phù hợp và hỗ trợ các thành viên để đảm bảo công việc được thực hiện đúng theo kế hoạch.",2026-02-28,,30M-50M,0,1500.0,2000.0,USD,Ho Chi Minh,1 years,1,,Bridge Software Engineer (Japanese),USD
532a041b0b209d27,itviec,2026-03-16 19:05:27,Senior Business Analyst (Chứng khoán),Business Analyst,Maybank Investment Bank,Ho Chi Minh,Ho Chi Minh,Ho Chi Minh,Non-IT,Senior,5.0,5-8 years,25000000.0,32500000.0,28750000.0,VND,1,Ho Chi Minh,0,onsite,onsite,"Business Analysis, User story, SQL, Jira, UML, BPMN",Non-IT,0,Securities & Investment,"Job description A. JOB PURPOSE As a Senior Business Analyst at MSVN, you will play a key role in bridging business needs with technical solutions for trading systems, back-office operations, and digital investment platforms. You will ensure that our projects deliver innovative and effective business solutions that bring value to customers, focusing on regulatory compliance, operational efficiency, and user experience. B. RESPONSIBILITIES 1. Business Analysis & Consultation Provide consultation to user departments (Retail, Operations, Custody, Risk, Compliance) on leveraging technology for job automation, process optimization, and revenue enhancement. Work with stakeholders and key end-users to elicit, analyze, and define detailed business requirements for new features, system enhancements, or product development. Evaluate alternative solutions and provide recommendations based on feasibility, cost-benefit, and strategic alignment. 2. Documentation & Communication Prepare comprehensive business analysis deliverables: Business Requirements Specification (BRS), System Requirements Specification (SRS), User Stories, Use Cases, Process Flows (BPMN), Data Requirements, and Mockups/Wireframes. Facilitate workshops, interviews, and requirement-gathering sessions to ensure clarity and alignment between business and technical teams. Proactively identify gaps, dependencies, and risks; communicate impacts to stakeholders in a timely manner. 3. Domain Expertise – Securities & Trading Systems Analyze and support projects related to: Cash equity trading, Bonds, Derivatives, Funds, Margin financing, Settlement (EOD), Reconciliation, and Corporate Actions. Work across multiple platforms: Backoffice Winform systems, Home Trading (desktop), Web Trading, Mobile Trading (Native/Hybrid), and Responsive Mobile Web. Collaborate with Operations and Business teams to resolve issues related to cash flow, P&L, customer assets, order routing, and risk controls. 4. Project Lifecycle & Quality Assurance Manage requirements throughout the project lifecycle (Initiation → Design → Development → UAT → Go-Live), ensuring change control and traceability. Collaborate with Development and QA teams to align on scope, support test scenario design, and clarify defects during SIT/UAT. Participate in UAT support: guide business users, consolidate feedback, and coordinate fixes with development teams. 5. Mentoring & Knowledge Sharing (Senior-Level Expectation) Guide and mentor junior BAs or new team members through on-the-job coaching and knowledge transfer. Contribute to internal knowledge bases (Confluence/Wiki) and develop reusable BA templates, standards, and best practices. Share domain expertise on securities trading flows, settlement processes, and system behaviors across the team.",2026-03-12,,15M-30M,0,1000.0,1300.0,USD,Ho Chi Minh,5 years,1,,Senior Business Analyst (Chứng khoán),USD
93581797ea393f5e,itviec,2026-03-16 19:05:27,Senior Fullstack Developer (.NET/ReactJS - Chứng khoán),Full-stack Developer,Maybank Investment Bank,Ho Chi Minh,Ho Chi Minh,Ho Chi Minh,Non-IT,Senior,5.0,5-8 years,25000000.0,37500000.0,31250000.0,VND,1,Ho Chi Minh,0,onsite,onsite,"Fullstack, CI/CD, Tailwind, TypeScript, ReactJS, .Net Core",Non-IT,0,Securities & Investment,"Job description 1. JOB PURPOSE As a Senior Full Stack Engineer at MSVN, you will play a key role in building end-to-end web trading systems, back-office systems, and trading-related services. You will ensure that our projects deliver innovative and effective technical solutions that bring value to the customer's business, focusing on high availability, low latency, and scalability.. 2. RESPONSIBILITIES End-to-End Development: Involve in the full software development lifecycle of trading systems and services, from requirement analysis, design, implementation (both Frontend & Backend), to deployment and maintenance. Architecture & Design: Provide evaluation of technical feasibility, design and implement secure, high-performing, scalable, and extensible system architectures for trading runtime. Work with both client and server-side experimentation/personalization. Frontend Excellence: Build responsive web applications using Next JS (SSR), React JS, Typescript, and Tailwind CSS. Optimize browser rendering and ensure cross-browser compatibility. Backend Robustness : Develop robust backend services using C#, .NET Core, ASP.NET Core. Design RESTful APIs, manage asynchronous data flow, and ensure integration with trading cores and 3rd party services. Database & Infrastructure : Work with various databases (MS SQL Server, Oracle, MongoDB, etc.) and infrastructure components (Linux, Kafka/ActiveMQ, Redis/Memcached). Quality Assurance: Prepare technical documentation (requirement specification, test procedure, installation guideline, etc.). Ensure the application achieves user-acceptable quality standards. Conduct Unit Tests, UI Automation tests, and test the application properly before UAT. Code Review & Mentorship : Review and cross-review code with team members. Guide and mentor new members, sharing knowledge within the team to lift up development practices. DevOps & Deployment: Experience with deployment processes (both auto and manual), managing files/processes in Linux environments, and working with CDNs (e.g., Akamai) for optimization. Security : Implement modern authorization mechanisms (JWT, OAuth2) and adhere to security guidelines.",2026-03-12,,30M-50M,0,1000.0,1500.0,USD,Ho Chi Minh,05+ years,1,,Senior Fullstack Developer (.NET/ReactJS - Chứng khoán),USD
949235fb30c05882,itviec,2026-03-16 19:05:27,Junior Business Analyst-Chuyên viên Phân tích nghiệp vụ,Business Analyst,AITS | Vietnam Airlines,Ha Noi,Ha Noi,Ha Noi,Service/Consulting,Junior,2.0,1-2 years,12500000.0,30000000.0,21250000.0,VND,1,Ha Noi,0,onsite,onsite,"Business Analysis, English",IT Service and IT Consulting,0,IT Services and IT Consulting,"Job description Tham gia vào các dự án với các domain khác nhau như: quản lý nhân sự, quản lý chuỗi cung ứng, đặc biệt là domain liên quan tới hàng không. Làm việc với các stake holders để tìm hiểu yêu cầu nghiệp vụ. Phân tích nghiệp vụ, làm rõ yêu cầu, thống nhất phạm vi triển khai. Mô hình hóa yêu cầu bằng các sơ đồ luồng nghiệp vụ, xây dựng mockup và prototype phục vụ dự án. Xây dựng tài liệu phục vụ dự án theo quy trình chuẩn (BRD, FSD, User manual …) Phối hợp với team lập trình, kiểm thử trong quá trình triển khai dự án, đảm bảo các tính năng và nghiệp vụ đáp ứng được bài toán của người dùng. Kiểm soát các thay đổi về nghiệp vụ trong quá trình triển khai dự án. Báo cáo tiến độ công việc cho cấp Quản lý dự án, Ban lãnh đạo công ty. Nghiên cứu, đề xuất các tính năng mới cho sản phẩm dựa trên nhu cầu khách hàng, thị trường. Nghiên cứu các sản phẩm đối thủ và xu hướng thị trường để đưa ra những ý tưởng cải tiến.",2026-03-16,,15M-30M,0,500.0,1200.0,USD,Ha Noi,2 years,1,,Junior Business Analyst-Chuyên viên Phân tích nghiệp vụ,USD
7666ca49109bbd71,itviec,2026-03-16 19:05:27,Business Analyst (Suppoer PM/Domain-Driven),Business Analyst,CÔNG TY TNHH STONEPINE,Ho Chi Minh,Ho Chi Minh,Ho Chi Minh,Service/Consulting,Middle,4.0,3-4 years,12000000.0,20000000.0,16000000.0,VND,1,Ho Chi Minh,0,onsite,onsite,"Business Analysis, SAP, Tester, ERP, QA QC",IT Service and IT Consulting,0,IT Services and IT Consulting,"Job description Tiếp nhận requirement từ PM và phân tích nghiệp vụ chi tiết. Phân rã requirement thành: a. Business rules b. User flow / process flow (happy path & exception) c. Acceptance criteria / functional spec Làm việc với các domain: a. ERP (Order, Inventory, Finance, Settlement, Master data…) b. Logistics (Delivery, Warehouse, Tracking, Status flow…) c. Shopping Mall / E-commerce (Order, Payment, Refund, Promotion…) Phối hợp với dev để: a. Clarify logic nghiệp vụ b. Review solution so với business rule Thực hiện functional testing & regression testing Hỗ trợ UAT, verify bug fix, đảm bảo hệ thống đúng nghiệp vụ trước release.",2026-02-27,,15M-30M,0,12000000.0,20000000.0,VND,Ho Chi Minh,4 years,1,,Business Analyst (Suppoer PM/Domain-Driven),VND
71850f7b6cf5ec03,itviec,2026-03-16 19:05:27,Senior Business Analyst & Technical Writer (AI-First),Game Developer,NTP-Tech,Ha Noi,Ha Noi,Ha Noi,Product,Senior,7.0,5-8 years,40000000.0,40000000.0,40000000.0,VND,1,Ha Noi,0,onsite,onsite,"Business Analysis, Product Owner, English, AI, Technical Writing",IT Product,0,Healthcare,"Job description AI-Empowered Career Leap: Beyond Documentation At NTPTECH, we don't just hire writers; we build AI System Architects . We are the strategic ODC partner for Jeisys Medical HQ, operating an elite team of 10–15 professionals. In this role, you will lead the transition from traditional business analysis to 10x Engineering . We provide a world-class AI ecosystem where you control the logic, while AI handles the manual labor. This is your opportunity to master the future of software engineering and become an AI Strategy Lead or Global Product Manager . What Makes This Role Different? Join the 10x League: We don't use AI for simple editing. We use it to accelerate the entire thought process. You will learn to produce high-precision specs at 10 times the speed of traditional BA roles. AI Strategy Ownership: You are the guardian of the Single Source of Truth (SSoT) . You define the logic that drives both human developers and autonomous AI agents. IT Allowance: The company sponsors 50% of your professional AI tool subscriptions to ensure you stay at the cutting edge of technology. 1. Strategic BA & Logic Decomposition (50%) Intent-to-Logic Translation: Decode the CEO’s abstract vision into Deterministic Technical Specifications (SRS/LLD) . You act as the bridge between ""High-level Business Vibe"" and ""Low-level System Execution."" Advanced Problem-Solving: Identify hidden edge cases and logical bottlenecks before they reach development. You define the ""Rules of the Game"" for our entire software ecosystem. Product Engineering Ownership: Take total ownership of the requirements lifecycle. You don't just ""gather"" requirements; you engineer them to be infallible. 2. Knowledge Architecture & 10x Documentation (50%) Knowledge Lifecycle Management: Master NotebookLM to act as the ""Brain"" of the project—ensuring zero conflicts between existing architecture and new feature requests. Documentation Acceleration: Utilize Gemini Canvas and 10x-workflows to generate robust technical manuals and design docs, focusing 90% of your energy on Logic Review rather than typing. SDD Governance: Enforce Specification-Driven Development principles. Ensure that the document is the authoritative blueprint for the code, not a byproduct.",2026-03-14,,30M-50M,0,40000000.0,40000000.0,VND,Ha Noi,7+ years,1,,Senior Business Analyst & Technical Writer (AI-First),VND
61dd0134ced18646,itviec,2026-03-16 19:05:27,"Senior Embedded QT Architect (C++, Linux, AI-First)",Embedded Engineer,NTP-Tech,Ha Noi,Ha Noi,Ha Noi,Product,Senior,6.5,5-8 years,50000000.0,50000000.0,50000000.0,VND,1,Ha Noi,0,onsite,onsite,"Embedded, Clean Architecture, AI, Linux, C++, Qt",IT Product,0,Healthcare,"Job description What Makes This Role Different (AI-First) At NTPTECH, AI is not optional—it is mandatory. We believe AI accelerates human thought and execution. AI Tools Allowance: The company covers 100% of the cost for your preferred paid AI tools (ChatGPT, Gemini, etc.) to maximize your efficiency. Acceleration of Thought: We use NotebookLM as our collective knowledge brain and Gemini Canvas for documentation to minimize manual labor and maximize logical consistency. Human-in-the-Loop (Constraint): While AI generates drafts and automates routines, the logical integrity and final quality control are solely owned by the human expert . You must have the technical insight to identify and correct what AI misses (Hallucinations). Responsibilities (Architecture 50% + QT Development 50%) 1. Architectural Design & Logic (50%) Intent-to-Architecture: Analyze complex business requirements and translate them into deterministic technical designs using Clean Architecture and Hexagonal Architecture principles. Dependency Management: Control system complexity by designing clear layer dependencies and ensuring a strict separation between business logic and the GUI layer. 2. High-Performance QT Development (50%) Framework Implementation: Develop high-performance embedded GUIs using C++ and the QT/QML framework. AI-Assisted Engineering: Leverage AI tools to accelerate development while rigorously auditing the generated code for architectural alignment and system stability.",2026-03-15,,>=50M,0,2000.0,2000.0,USD,Ha Noi,5-8 years,1,,"Senior Embedded QT Architect (C++, Linux, AI-First)",USD
01ec86c68ce1c859,itviec,2026-03-16 19:05:27,Business Analyst,Business Analyst,CÔNG TY TNHH MONIVA VIETNAM,Ho Chi Minh,Ho Chi Minh,Ho Chi Minh,Service/Consulting,Middle,4.0,3-4 years,40000000.0,60000000.0,50000000.0,VND,1,Ho Chi Minh,0,onsite,onsite,"Business Analysis, English, UI-UX, Agile",IT Service and IT Consulting,0,IT Services and IT Consulting,"Job description Job Overview The Business Analyst (BA) is responsible for gathering, analyzing, and clarifying business and technical requirements for web and application systems, with a strong focus on web UX/UI development. This role works closely with the Bridge Engineer to ensure requirements are accurately captured and translated into clear, structured specifications for the delivery team. In addition to business analysis responsibilities, the BA acts as an Agile PM, driving Agile ceremonies and managing scope, priorities, risks, and dependencies throughout the project lifecycle. A solid understanding of web and application security is required to ensure requirements are designed and delivered securely. Key Responsibilities 1. Requirement Analysis & Specification (50%) Work closely with the Bridge Engineer to gather, analyze, and clarify business and technical requirements. Analyze web UX/UI requirements to ensure usability, logical consistency, and completeness. Translate requirements into clear and structured documentation, including user stories, wireframes, and acceptance criteria. Break down requirements to support effort estimation and delivery planning. Ensure requirements are testable, traceable, and aligned with business objectives. Incorporate web and application security considerations into functional and technical specifications. 2. Agile Project Management (50%) Act as Agile PM, driving sprint planning, daily stand-ups, sprint reviews, and retrospectives. Manage project scope, priorities, risks, and dependencies throughout the project lifecycle. Coordinate closely with Product, Design, Engineering, QC, and stakeholders to ensure on-time delivery. Monitor sprint progress and proactively address blockers. Ensure alignment between business expectations and delivery outcomes. Facilitate communication across cross-functional teams. 3. Other Responsibilities Participate in product planning and technical discussions to ensure requirement feasibility and clarity. Propose improvements to business analysis processes, documentation standards, and Agile practices. Support UAT activities and assist stakeholders during requirement validation and acceptance phases. Contribute to continuous improvement initiatives to enhance delivery efficiency and product quality. Perform other tasks as assigned by management.",2026-03-07,,>=50M,0,40000000.0,60000000.0,VND,Ho Chi Minh,4+ years,1,,Business Analyst,VND
22f5823ff9f42659,itviec,2026-03-16 19:05:27,Project Manager,Project Leader/Project Manager,CÔNG TY TNHH MONIVA VIETNAM,Ho Chi Minh,Ho Chi Minh,Ho Chi Minh,Service/Consulting,Manager,5.0,5-8 years,55000000.0,90000000.0,72500000.0,VND,1,Ho Chi Minh,0,onsite,onsite,"Project Management, Risk Management, English, Scrum, Agile",IT Service and IT Consulting,0,IT Services and IT Consulting,"Job description Job Overview The Project Manager (PM) is responsible for leading end-to-end project delivery for web and application systems, ensuring projects are delivered on time, within scope, and with high quality standards. This role oversees cross-functional teams including Engineering, Mobile, QC, BA, UX/UI, and DevOps, ensuring alignment between business objectives and technical execution while proactively managing risks and dependencies throughout the project lifecycle. Key Responsibilities 1. Project Leadership & Delivery Management (50%) Lead end-to-end project planning and execution for web and application systems. Define the overall project scope, timeline, key milestones, resource allocation, and budget (if applicable) to ensure effective planning and execution. Develop and maintain detailed project plans and delivery roadmaps. Ensure projects are delivered on time, within scope, and in accordance with agreed quality standards. Monitor progress and proactively manage risks, dependencies, and scope changes. Report project status to stakeholders and management. Ensure alignment between business objectives and technical execution. 2. Cross-Functional Coordination & Agile Governance (30%) Work closely with Engineering, Mobile, QC, BA, UX/UI, and DevOps teams to ensure smooth collaboration and execution. Facilitate Agile ceremonies when required, including sprint planning, daily stand-ups, sprint reviews, and retrospectives. Remove blockers, resolve cross-team conflicts, and ensure effective communication. Ensure proper documentation, transparency, and process compliance. 3. Risk Management & Process Improvement (20%) Identify and mitigate project risks early to minimize impact on delivery. Establish governance standards and project management best practices. Continuously improve delivery processes, reporting systems, and operational efficiency. Ensure release readiness and quality control before production deployment. Participate in strategic planning and long-term roadmap discussions. 4. Other Responsibilities Participate in product planning and high-level solution discussions to ensure project feasibility and alignment with business strategy. Support management in resource planning and capacity forecasting across multiple projects. Contribute to improving project governance frameworks, reporting standards, and operational transparency. Drive continuous improvement initiatives to enhance delivery efficiency, team productivity, and overall project performance. Support post-release evaluation, lessons learned sessions, and process optimization activities. Perform other tasks as assigned by management.",2026-03-07,,>=50M,0,55000000.0,90000000.0,VND,Ho Chi Minh,5+ years,1,,Project Manager,VND
46a0ce43525f61ec,itviec,2026-03-16 19:05:27,C# Developer,Game Developer,South East Asia Development Company | Seadev,Da Nang,Da Nang,Da Nang,Product,Middle,3.0,3-4 years,25000000.0,45000000.0,35000000.0,VND,1,Da Nang,0,onsite,onsite,"C#, AWS, ASP.NET, .Net Core, .NET",IT Product,0,Software Products and Web Services,"Job description WHO WE ARE SEADEV is a product company that delivers effective, affordable sales and digital marketing solutions to our clients. We measure our success not only in terms of profit, but also in terms of global spiritual impact. As a company, we seek to care for our team members and bring transformation to lives in our community. Over the next 10 years we are laser focused on achieving our targets of growing our business 10-fold, supporting over 500 jobs in 10 developing markets, while positively transforming the communities we work within by giving financially and volunteering our time. JOB OVERVIEW The C# Developer will join the ShedPro team and report directly to the Product Manager. ShedPro ( ) is Seadev’s core product, focused on building effective sales and digital marketing solutions that help shed and carport businesses grow in the North American market. In this role, you will maintain and enhance ShedPro’s Sales and Operations Hub (Ops Hub), a web-based platform that supports quoting, sales orders, Rent-to-Own (RTO) contracts, production tracking, and delivery scheduling. We are looking for a developer who thinks beyond tasks and features , takes time to understand the business needs behind the product, and partners closely with the Product Manager to deliver real solutions. You will be responsible for writing clean , testable , and well-structured code , using solid architectural patterns to ensure the system remains stable and scalable as it grows. This role also requires the ability to learn quickly and adapt to new tools and technologies as the product evolves. This in-house position involves taking over development from our current US-based partner, leading new feature development, and ensuring strong performance, quality, and long-term maintainability of the Ops Hub.",2026-03-11,,30M-50M,0,1000.0,1800.0,USD,Da Nang,3 years,1,,C# Developer,USD
964b09a672ddffdd,itviec,2026-03-16 19:05:27,"C++ Software Engineer (OOP, Middleware)",Embedded Engineer,LG Electronics Development Vietnam (LGEDV),Da Nang,Da Nang,Da Nang,Product,Middle,1.0,1-2 years,20000000.0,62500000.0,41250000.0,VND,1,Da Nang,0,hybrid,hybrid,"C++, English, Embedded, Linux, Middleware, OOP",IT Product,0,Software Products and Web Services,"Job description LG Electronics Development Vietnam (LGEDV) Company focuses on smart & ecofriendly automotive components. The VC Company produces high-quality & state of the art incar infotainment systems that deliver both information and entertainment on-the-go for many of the world‘s biggest automobile brands. We, LG Electronics Development Vietnam (LGEDV), conduct core R&D activities, and various product reliability tests in support of our vehicle component business. As a C++ Software Engineer of LGEDV in the Da Nang office, your roles & responsibilities will be as below: - Participating in software development projects and applications of in-vehicle infotainment systems (Infotainment) in the field of Automotive, including, Positioning information system (AVN), Vehicle condition warning (Cluster), In-vehicle networking, and telecommunications systems cooperation with Product Owner; - Use related technologies, including user-interactive applications (HMI Applications), frameworks, communication methods between frameworks and middleware; - Attend to full SWDL (Software Development Life Cycle) from requirement analysis, create software design document (high-level design, detailed design), implementation, testing (UT/IT), and maintenance; - Self-assign tasks and fully be responsible for quality/quantity of delivered results; - Ensure software development on time and ensure product quality; - Handle technical problems, report progress, and work results to management levels.",2026-02-26,,30M-50M,0,800.0,2500.0,USD,Da Nang,1+ years,1,,"C++ Software Engineer (OOP, Middleware)",USD
8f58a671e47fb698,itviec,2026-03-16 19:05:27,"Full-Stack Developer (React JS, Nest JS)",Full-stack Developer,LG Electronics Development Vietnam (LGEDV),Da Nang,Da Nang,Da Nang,Product,Junior,2.0,1-2 years,25000000.0,62500000.0,43750000.0,VND,1,Da Nang,0,hybrid,hybrid,"NestJS, GitLab, TypeScript, JavaScript, CI/CD, ReactJS",IT Product,0,Software Products and Web Services,"Job description Frontend Development: • Develop and maintain the frontend using React, TypeScript, Material UI, and Redux. • Implement chart rendering using ECharts for data visualization. • Optimize UI performance and ensure a seamless user experience. Backend Development: • Build and maintain RESTful APIs using NestJS. • Manage and optimize databases using PostgreSQL. • Implement cron job schedulers for crawling data and email notifications for automation. DevOps & CI/CD: • Manage Jenkins, GitLab Runner, and set up CI/CD pipelines. • Work with Docker for containerization and deployment. • Maintain cloud/Linux servers and ensure system stability. Collaboration & Code Quality: • Work closely with leaders, and other engineers. • Write clean, maintainable, and well-documented code. • Troubleshoot and debug issues across the stack.",2026-02-26,,30M-50M,0,1000.0,2500.0,USD,Da Nang,2 years,1,,"Full-Stack Developer (React JS, Nest JS)",USD
150e927ed4ac21b2,itviec,2026-03-16 19:05:27,"Chuyên viên An toàn thông tin (Security, Pentest)",DevOps/Cloud/Security,SHS | Chứng khoán Sài Gòn - Hà Nội,Ha Noi,Ha Noi,Ha Noi,Non-IT,Unknown,,,25000000.0,75000000.0,50000000.0,VND,1,Ha Noi,0,onsite,onsite,"Security, Metasploit, Burp Suite, Nmap, Pentest, SIEM",Non-IT,0,Financial Services,"Job description Giám sát và vận hành các hệ thống bảo mật: Firewall, WAF, IDS/IPS, SIEM, Endpoint Security… Tham gia vận hành SOC: theo dõi cảnh báo, phân tích log, phát hiện hành vi bất thường và xử lý sự cố an ninh. Phân tích, điều tra sự cố bảo mật (Incident Response) và phối hợp các đơn vị để khoanh vùng – khắc phục – phòng ngừa. Thực hiện rà quét lỗ hổng và kiểm thử xâm nhập (Pentest) cho hệ thống, ứng dụng, API, mạng; đề xuất biện pháp cải thiện bảo mật. Đánh giá rủi ro, kiểm tra tuân thủ bảo mật cho các hệ thống Công nghệ thông tin. Xây dựng, cập nhật chính sách/quy trình An toàn thông tin; rà soát phân quyền và tài khoản truy cập. Tư vấn bảo mật cho các dự án Công nghệ thông tin và lập báo cáo An toàn thông tin định kỳ.",2026-02-18,,>=50M,0,1000.0,3000.0,USD,Ha Noi,,1,,"Chuyên viên An toàn thông tin (Security, Pentest)",USD
6fac2263e00f9b63,itviec,2026-03-16 19:05:27,Chuyên viên Vận hành CoreBanking,IT Support/Helpdesk,Vietbank,Ho Chi Minh,Ho Chi Minh,Ho Chi Minh,Non-IT,Junior,2.0,1-2 years,12500000.0,25000000.0,18750000.0,VND,1,Ho Chi Minh,0,onsite,onsite,"PL/SQL, Microsoft SQL Server, Java, C#, Oracle",Non-IT,0,Banking,"Job description Quản lý, vận hành và đảm bảo hệ thống Corebanking vận hành liên tục Thiết lập tham số, phân quyền và hỗ trợ nghiệp vụ, hỗ trợ điều tra xử lý sự cố hệ thống Hỗ trợ kỹ thuật, đào tạo và phối hợp phân tích yêu cầu nghiệp vụ phát triển tính năng mới liên quan đến hệ thống Corebanking Báo cáo công việc thực hiện theo kế hoạch hành động của Nhóm Vận hành Ngân hàng lỗi. Thực hiện các công việc khác theo sự phân công của Cấp có thẩm quyền:",2026-02-26,,15M-30M,0,500.0,1000.0,USD,Ho Chi Minh,02 years,1,,Chuyên viên Vận hành CoreBanking,USD
e68cfba00f0289f5,itviec,2026-03-16 19:05:27,Senior Cloud Architect,Tech Lead,ITviec Recruitment Consulting,Ho Chi Minh,Ho Chi Minh,Ho Chi Minh,Service/Consulting,Senior,4.0,3-4 years,100000000.0,125000000.0,112500000.0,VND,1,Ho Chi Minh,0,onsite,onsite,"AWS, English, DevOps, Terraform, Azure, Cloud-native Architecture",IT Service and IT Consulting,0,Staffing and Recruiting,"Job description This role is for a Cloud expert who lives for reliability engineering and solving complex infrastructure challenges at a global scale. Multi-Cloud Architecture: Design, deploy, and operate secure, highly available AWS and Azure environments. System Reliability: Own disaster recovery, multi-region redundancy, and automated failover systems to ensure 24/7 uptime for global traffic. DevOps & Automation: Lead Infrastructure as Code (IaC) using Terraform, CloudFormation, or Bicep; maintain high-speed CI/CD pipelines. Compliance & Security: Lead efforts for SOC 2, HIPAA, PCI-DSS , and ISO 27001 compliance. Strategic Optimization: Continuously optimize for performance, scalability, and measurable cost efficiency.",2026-02-23,,>=50M,0,4000.0,5000.0,USD,Ho Chi Minh,4 years,1,,Senior Cloud Architect,USD
63adca80d6e146e5,itviec,2026-03-16 19:05:27,Lead Mobile App Developer (React Native / Full Stack),Full-stack Developer,ITviec Recruitment Consulting,Ho Chi Minh,Ho Chi Minh,Ho Chi Minh,Service/Consulting,Lead,5.0,5-8 years,100000000.0,125000000.0,112500000.0,VND,1,Ho Chi Minh,0,onsite,onsite,"React Native, UI-UX, English, Fullstack, Mobile Apps, NodeJS",IT Service and IT Consulting,0,Staffing and Recruiting,"Job description We are seeking a seasoned Lead Developer who thrives on independence and is capable of managing a complete mobile ecosystem. Full-Stack Development: Design and deliver high-performance cross-platform apps (iOS/Android) using React Native , ensuring seamless UI/UX and robust server-side logic. Backend & Infrastructure: Build and maintain secure APIs, databases, and cloud integrations (payments, notifications, analytics). Deployment & Operations: Handle end-to-end publishing on App Store and Google Play, ensuring 99.9% uptime and scalability. Optimization: Continuously improve architecture, reduce latency, and introduce new frameworks to enhance quality",2026-02-20,,>=50M,0,4000.0,5000.0,USD,Ho Chi Minh,5+ years,1,,Lead Mobile App Developer (React Native / Full Stack),USD
